id_user,aov,return_rate,delivery_delay,payment_method,most_purchased_product,age,churn
ea20fe86-c511-45e8-8d00-6754d9145bb1,899.3331214054125,0.026670469266141868,0.21549580066685745,cash,normal_air,47,0
0eedf69a-2760-43ce-ba09-1c485420fa0b,850.2580754182991,0.18164091143358077,0.11581874169299541,cash,air_plus,60,1
2dece44d-6d18-46e5-9d46-ac491577294b,1146.1682809269232,0.04759395793624233,0.32233832758595315,cash,normal_air,68,0
d57d1983-c0eb-4d05-a300-b625aa7bfc9a,791.7504030465133,0.25284449501919554,0.01685098032334914,credit_card,normal_air,38,1
97a8ba6a-eb6b-4cfb-b22f-e89905acaa9b,1061.5271776323848,0.0061618277027271325,0.04612477112745864,credit_card,normal_air,63,0
ca6e5b89-4ea7-48ae-88e4-e7498e653b3a,920.3934243641332,0.6850309105540144,0.1565418538613982,credit_card,air_plus,36,1
e593954b-2726-4457-a89e-adc67cfab656,1059.2386134320345,0.00018431185409978104,0.03309167978559775,cash,normal_air,45,0
60e516a2-eb50-400f-b3cd-6135761d6058,879.2958745599216,0.4179787215205216,0.10854641770991531,cash,air_plus,51,1
3fadacfc-baef-4ea0-8ccd-7ce844267ee7,848.1308185519041,0.07850077711215003,0.017199111350843635,credit_card,normal_air,43,1
89f6dbd7-4549-4162-a9e1-bc5fe292a9cd,1100.4787400011842,0.03514054415208486,0.15122749704258365,credit_card,normal_air,20,0
ba445578-e953-4ab8-aab4-ad3392454b3d,1143.0713120282294,0.012032738211830814,0.07034268112085758,credit_card,normal_air,66,0
6d58ef2a-41e3-45c1-bb30-2d9a5bb8abc2,949.9770617037109,0.007684300356083128,0.02426636095393526,credit_card,normal_air,35,0
f07b3422-0a1d-4131-aa85-3ab5a9c4ff72,922.1777838512846,0.005548234250449813,0.02559987450285994,cash,normal_air,18,0
ad941048-d818-404e-8f10-68e673f60ddf,888.2013974165726,0.03658381736268983,0.20411492794468405,cash,normal_air,43,0
121676ec-b80b-4511-bf09-2058f8120d3d,721.097587945137,0.008795069543146,0.09107936616063435,cash,normal_air,40,1
5d88b934-8b5a-4f91-961f-7d0120daddb8,748.4398676176864,0.5507948308471572,0.02335839282988641,credit_card,air_plus,30,1
ab00bc6c-3fc1-4bf6-b15b-19ccb833d2f3,1141.9922383926848,0.014614443874310108,0.03405756857674222,credit_card,normal_air,18,0
803b5a32-20df-43b6-ab16-27b52e8881d6,1029.9726222594709,0.013262046257696024,0.04427872162560822,cash,normal_air,57,0
4c2d604b-486d-43df-aa4c-e421ebe9433e,1071.954473568691,0.14679844999483163,0.3652912089941727,credit_card,air_plus,52,0
359da77f-5652-4283-9944-1ade9cd1f51c,949.890128872669,0.015990266196735048,0.050570296222220625,credit_card,normal_air,63,0
f78d3b2e-40de-49c3-996e-96e7ab7091fe,804.2097643790851,0.02757919370411195,0.11246190518446723,credit_card,normal_air,38,0
7ca24c06-5c84-4945-ad71-c501ae3794eb,1148.551476684947,0.06242421845857872,0.07654794041779868,credit_card,normal_air,44,0
345572d2-6999-4918-bf4b-e448592fc31b,885.9845574790018,0.016941936759726526,0.00971761678203707,cash,normal_air,42,0
1a543c5f-2fcf-42ef-8b0a-e43e6492ae51,1007.83514042546,0.00037646815594638176,0.1856777219256511,cash,normal_air,63,0
754c2aec-236d-4680-93a2-2c120116f473,682.3430932209592,0.27628206320297605,0.2784575341094243,credit_card,air_plus,67,1
2bf3d59f-feab-4512-ba97-bec10771961b,879.8876750610777,0.21302421638678318,0.16958221183833536,credit_card,air_plus,30,1
96b134f0-81f9-4511-a5ed-9d5a81e214e4,976.1750720312652,0.06836684551221979,0.04950244277158211,cash,normal_air,47,0
006b92c9-27d9-4d0c-86d8-4eeebe2104d7,723.2621336840512,0.03546445317067003,0.11283509959910665,credit_card,normal_air,46,1
e776f107-7be6-4f82-9bee-703c9f68dfc0,683.6433384654467,0.01962669501295244,0.06985359259937622,cash,normal_air,50,1
e619df2b-135c-4025-843f-2c8ee2b2d8e7,811.2373416159598,0.05066472999984169,0.012302535195570322,credit_card,normal_air,21,1
9cc995a5-c479-42ee-9fd2-5c54d81ddfcc,959.8076153920039,0.005575657693965899,0.055960425188259506,cash,normal_air,64,0
8e6b059e-86ed-4b0f-9d85-af6fbe5b47b4,858.1830403279987,0.01783517654043906,0.17632214386248787,credit_card,normal_air,62,0
1b297d0a-dc5d-4918-ba77-fc7f32723dff,843.93493696426,0.09642319150266128,0.2278099461895388,credit_card,normal_air,64,0
62f1e757-1ffd-48ad-a4d6-72991b310c7f,912.4546954294824,0.008136220308269087,0.21231896053413232,credit_card,normal_air,67,0
b2539e5e-fc4d-4cfb-af1c-7862bf71ce3c,1125.09812935208,0.002551164758543661,0.03148742373137243,credit_card,normal_air,65,0
be5ed40f-fb20-4ca4-ae6f-d6a4868299ba,905.2035690078983,0.08168183049660283,0.04612503135934373,cash,normal_air,42,1
a4c55103-0338-49d3-b180-35e2240a432f,1025.9116345020677,0.12649909815546645,0.033453793374724476,cash,air_plus,36,0
3ada9540-9d19-46ee-b827-c62c1ff04a37,849.6317124900919,0.05771794796184878,0.005892865763825993,cash,normal_air,60,0
0b83bbfc-e8c7-4adb-a569-1a90a936c312,816.2098582373678,0.06349880184536107,0.06826622230046694,credit_card,normal_air,52,0
13f7a618-0462-4a41-8e86-5c55b9486a6c,711.3318310865266,0.4554757689777757,0.027875366379390736,cash,air_plus,28,1
f4ef7d14-1c33-485c-aee1-3e1875354756,751.6588913798496,0.1053689897942606,0.022723591472120823,credit_card,normal_air,41,1
429a8faf-dea7-4d00-9f31-0047f22ceef6,1059.679131749922,0.001501206896035218,0.08404338652869643,cash,normal_air,25,0
6355453f-074b-4d1f-8139-feffc2a2422c,879.317474879581,0.02038517095157165,0.03793698569575211,credit_card,normal_air,55,0
eb87985b-8971-4534-a0d8-a5bb87f1a06d,747.5146427887906,0.12469710278172315,0.2437195631053238,cash,air_plus,52,1
25871a13-2fbc-4902-81c3-608553b63778,1067.712732799312,0.006346152480419852,0.04206998504044439,credit_card,normal_air,63,0
ef725037-5a62-4e2e-9fea-5dd917a3a84e,1050.7864934047093,0.046218042473191744,0.17638337689512346,credit_card,normal_air,43,0
deceda6e-c01c-4a02-bd93-77266ade7267,923.6820547025741,0.02377564585031216,0.0881422824823397,cash,normal_air,29,0
e3224766-2f76-4f04-ba63-8f6c66eab75c,932.6411679037012,0.3368186141896947,0.07964511076416537,cash,air_plus,57,1
674ef328-cb1d-41c8-ac7b-749d9101db17,896.1488218142791,0.004464601913947501,0.010706367093974042,credit_card,normal_air,29,0
552dcf2a-a7b8-4f2d-ada5-bfe2c5885c25,1198.3184652393732,0.0017696579678637447,0.2751404207525241,cash,normal_air,20,0
d6b84fc4-2916-4f5b-ab71-9e2a75e84651,949.5259228624009,0.03859976181354862,0.07106504436687285,credit_card,normal_air,36,0
fdc45c18-754b-4b95-8aae-143b4f1b6b30,939.9030882761544,0.025320006275582965,0.08274278383624233,credit_card,normal_air,40,0
f503de90-5d2f-48e2-80e9-46b9de31d7ca,865.0133608406551,0.027887275111302522,0.24331213878253802,cash,normal_air,67,1
38450479-b384-4f5e-8ff4-16b2022e7460,1080.736525341099,0.051626236058657266,0.19337878352103993,cash,normal_air,53,0
d0da18c2-70e4-474e-996b-98f34109626f,1048.0659846248243,0.007917499547400023,0.01615060896855947,cash,normal_air,21,0
7d463cf6-8b01-43d3-b0a7-3b4dbde4909c,899.0176893547256,0.02196484566729751,0.06374499580515719,cash,normal_air,54,0
6750b3ee-4f7e-462c-86e2-a12febb6db15,926.4547502852337,0.003330107450292226,0.11587711921321965,cash,normal_air,59,0
dac918e7-9a19-490b-9202-81c5215abc92,974.7253098576206,0.0840905594333745,0.3177484752534194,cash,normal_air,55,0
066abe5a-a873-4a5e-8932-c3b262a93fcd,1019.7151537029563,0.03619891352936709,0.02599193016488071,cash,normal_air,21,0
59f5f419-2778-44f1-a684-80c9aff8e56e,744.4863334562821,0.019304830864324028,0.11413837379867593,cash,air_plus,47,1
18ee7257-90be-4895-9228-623f68314a5c,958.8851803265471,0.00503527180438507,0.055069989909160115,credit_card,normal_air,23,0
7bd4bef6-57b8-4e3e-bbc3-14259b9c7de0,911.6821913405752,0.0978468844367675,0.21691911872942876,credit_card,normal_air,23,0
bb49f156-cfe8-476f-aaaa-0faf768e2589,942.8969076327493,0.004142786807522134,0.07519596591449779,credit_card,normal_air,46,0
76645d0c-53bf-4462-bd84-827b8b40227e,1000.5889693681537,0.3350205621300339,0.03697000110025049,cash,air_plus,29,1
5cca8da2-15cd-412d-9ac1-429429b28064,660.7574215306155,0.055631180403854605,0.16458633662377758,credit_card,normal_air,32,1
470d02e9-845c-41a8-a12f-4e54d80aaf1a,817.0224884573934,0.019229121994058077,0.00030338961271111594,cash,normal_air,29,1
d856b820-d9a0-440d-a4ee-0151aae48ab3,1131.2436316466956,0.04344683652647406,0.03925459025818002,credit_card,normal_air,62,0
86ef3a04-6612-4fee-80b1-a30d5a7235f2,1077.4799297323975,0.0409346373817685,0.03489136527388353,cash,air_plus,22,0
7e1bbcea-33d6-4df5-ba26-276b63eeae4b,926.2151814850031,0.025384911936376445,0.27690105751515487,cash,normal_air,20,0
2015c70d-3c01-4944-8b81-99bcf8e3d614,1071.4454946877324,0.002481344798227882,0.12332635596484771,credit_card,normal_air,67,0
12232ce0-4b7e-401f-891f-4601a93fbb0c,1046.8554528536247,0.019281099881641724,0.047631705567932225,cash,normal_air,42,0
37b0fb81-5327-4ead-8f72-ad737314f7ca,1077.9625764051618,0.041730331165796115,0.14454433865236443,credit_card,normal_air,56,0
a5537eb9-ee70-40f5-9478-55c794a18bee,745.9398347220305,0.0423577012278516,0.0700354489357605,cash,normal_air,32,1
84055e98-3165-4a14-bd5b-361cf68840ed,724.3870045724276,0.33246682557837903,0.04972209750614975,cash,air_plus,36,1
72266a8d-b78e-4f00-b797-c6c1b9824fab,958.70201229136,0.08019575214317384,0.01347912410594644,cash,normal_air,20,0
54ba6c47-cf0e-4faf-a4db-a2eb0bdbbcf5,816.2675837912913,0.03261100017592483,0.09055329591168258,cash,air_plus,61,0
5348280b-128f-4813-bca7-8d0b1787bcb5,703.1676135533571,0.44570698036399764,0.1239065205387119,credit_card,air_plus,64,1
24569a23-904b-432c-93de-a7f23098de41,959.2859470161866,0.01489348350170565,0.05766039350575132,credit_card,normal_air,60,0
9f72a6dc-e414-4915-b744-cb785b4f4ce9,1022.1174322064176,0.017126196086201844,0.045981961278112576,cash,normal_air,49,0
a7880ff9-77a4-43f5-be23-146d6283bc10,999.9024697956197,0.024254559923922676,0.018222494728174044,cash,normal_air,65,0
9be97956-68b8-4372-bdfb-4f4876dd215f,986.808563879799,0.02242151148556519,0.19887835356982045,credit_card,air_plus,24,0
c60b7814-5fa7-42f5-ac3b-9bb5d4234182,1204.6791967825266,0.034941912322385346,0.16775589977942063,cash,air_plus,38,0
1cd0da0c-eb18-4ea2-86cb-e5657538ab88,863.3768647984737,0.19131374867644838,0.022812616794523875,credit_card,air_plus,69,1
a3b5e923-bc18-4966-8d68-b60f48f0d863,1010.2277451094068,0.05263367353317272,0.12109587927901434,credit_card,normal_air,66,0
3826ed27-772a-477f-a2c7-30aab819b98b,1082.1876058209195,0.006090921313979534,0.18441533963095472,cash,normal_air,42,0
6bbb556e-d90d-492f-a3cd-5e1be895f6a2,845.715993232993,0.20632753708310445,0.010172943231074533,cash,air_plus,51,1
55058c8c-ef55-4f2b-ab91-90d8b5ed89c1,947.8184791231298,0.027848523903353718,0.1689935103836575,cash,air_plus,60,0
7e6137a7-6ff6-4f5b-9571-b05dec6ed833,1085.052389914557,0.08445876943205596,0.18711784717431473,cash,normal_air,29,1
54ea7688-4891-4f9f-9165-22e93266e0e6,939.278842883799,0.02503825527853454,0.06466517290499946,cash,normal_air,66,0
b2c825d6-5033-475b-8846-830998a81c9d,911.5898889934517,0.027533306511939568,0.15948566869830033,cash,normal_air,57,0
3725ffe5-498b-4d45-84cc-d3ec64138d44,1101.997556610165,0.07438778912707478,0.040545535069264116,cash,normal_air,35,0
8d2b5b2b-b341-49c0-afba-6b0079605f25,1030.9535123352437,0.009407207398210063,0.03934532280554293,cash,normal_air,20,0
4c73ccf7-bfbc-4409-a5b2-1298b20af163,1267.6578904960593,0.06109461763422505,0.019273662269235638,credit_card,normal_air,69,0
9e4af8aa-c8c1-4dc6-9204-bd22c4694590,857.1795599579573,0.07484111606362011,0.17270517138597433,cash,normal_air,38,1
e7163330-c87d-4b9e-96e7-bd168f02d1dd,1013.7657604623066,0.010134220440460634,0.04263758298560407,credit_card,normal_air,51,0
37acfaa3-a7e5-4e77-b7c7-87d1cd618153,999.514703710157,0.01659705919290935,0.0052202592217585305,cash,air_plus,30,0
bb379df0-ac2b-41be-987a-131de679a67a,758.5271940225778,0.05715175511343254,0.11212113097204622,credit_card,normal_air,62,1
7eb1a6c4-d52e-4729-80f5-4d9383184ac9,789.969871608793,0.07727133630081173,0.468750950497614,cash,normal_air,52,0
62d8a0d8-1447-4efa-a68c-cc5c04564316,692.6625735924645,0.12735837403370012,0.5596335480245618,credit_card,air_plus,42,1
c40d0a79-4825-4fa5-b072-d1d52fdae3d4,1214.3061607227792,0.022819182116396115,0.05346137638685359,credit_card,normal_air,41,0
cee87ad0-e872-4558-932c-e908d33130ce,1199.1490582492318,0.04918608820068717,0.11704294561119898,credit_card,normal_air,22,0
ae11cfaa-faef-4389-a2d2-34992164bfd0,1075.790135767342,0.011351192141314328,0.14887503676453617,cash,normal_air,34,0
9615356d-99af-4ca1-8bef-be8fb2becada,758.0872378642282,0.07706078685773197,0.12883021207452225,credit_card,air_plus,43,1
131294fe-e576-48e3-a154-d00f5f941914,1011.3400011544477,0.0040970912953705585,0.0067250906314576765,credit_card,normal_air,23,0
cdb2019e-9b03-4c39-8aea-9bf5be5bf7ba,1059.4780946503633,0.013075259906676004,0.1220183690776266,cash,normal_air,25,0
e0a40bfb-c4d2-4553-ba6d-6bf6dcfd4f62,627.0595723703092,0.1249438286088048,0.0032844078402228835,cash,air_plus,32,1
73fd09cc-7b9c-4fe3-9698-7b43c2430211,1050.318873175278,0.0009852321380615944,0.03498566540340318,cash,normal_air,31,0
6f7ed48b-4cbc-4f6c-b851-15ad71c88f5c,891.8349764866316,0.21149939580049384,0.30443690716474475,cash,air_plus,41,1
e1f8009a-a34c-41fb-8d74-600db7d11d32,865.2383782182311,0.15228825154672046,0.11772845629638544,cash,air_plus,49,1
40a2613e-3b39-49ef-beac-073fc744cd17,944.38158371916,0.03476240366783831,0.043724268756239595,credit_card,normal_air,33,0
0d069081-83fa-4fc6-910a-cbb99053dbf7,993.1780725764366,0.0022129029615768855,0.01729361765530294,cash,normal_air,19,0
8caac7b6-ab54-446a-bfed-f2f8f8f2e97e,1054.0295681716088,0.07364348555826203,0.0497820078672097,cash,normal_air,53,0
918919ac-24fe-4330-8966-36c41b1f7105,872.3431288839745,0.008559674104186708,0.07096288803063196,credit_card,normal_air,63,0
08e6e559-3064-48e1-b9c0-936cc713406a,966.835709934704,0.005864677057809702,0.060510599402397273,credit_card,normal_air,27,0
c13bad0b-ca0f-4e5d-93e8-00cb3dd2d876,1029.3164611829193,0.05049337374787635,0.09398640618615998,credit_card,normal_air,31,0
63d480a2-f4ae-4509-a3c5-ad6c649c789b,676.6501459422087,0.09180847584236652,0.2998445497154534,cash,normal_air,31,1
8c4563c7-1aee-4855-83ff-09720b35bb6b,819.995355241316,0.03699206133643984,0.04207513495639652,credit_card,normal_air,61,1
f6891e0a-e10d-4e13-9ab8-0bcbd442c026,919.6039999771785,0.005327518045515935,0.19532774947519607,cash,normal_air,48,1
f27a8766-9062-4660-9a83-bfcfcc1008cd,649.6763807130666,0.13764032045814983,0.03073798031904663,cash,air_plus,40,1
9e381595-77e0-4549-b10d-baa2aeec063a,958.4356803768796,0.05415414353484228,0.08968907998145184,cash,normal_air,27,0
dc937b0c-9e19-41da-8c49-616b2b75de51,844.9534859912441,0.09854050091496197,0.013090195876459172,credit_card,normal_air,52,1
ecbc963f-e56a-4ca4-9a4a-d95f0991a94f,953.3120854528073,0.06343874187822916,0.033523972929008584,cash,normal_air,40,0
c7aecef6-7740-441d-a831-aeb09d9a132a,1014.2919722953868,0.014875714985127913,0.0005403522280211445,credit_card,normal_air,47,0
94116157-2e09-4b78-87ee-a289f1ad16c8,1042.02671810328,0.009226284095681896,0.2810149095315748,credit_card,normal_air,65,0
8eb02e16-86e2-401e-af85-b0f65739dcd7,1165.7672069205455,0.006940702532667973,0.06977490088682517,credit_card,normal_air,62,0
3a9470ad-cb46-4819-bc7a-1222f5dc8c61,855.5429231806722,0.10699871313552857,0.006039871049590283,credit_card,air_plus,28,1
7b4378bc-515b-47f1-82a8-a424fd72b1b9,1051.689671334996,0.038278201934988744,0.021389469907590237,credit_card,normal_air,23,0
f4cabad1-a7a5-4cb0-b915-744a79aa5585,832.8008980346682,0.02767031200912098,0.02147085626069143,credit_card,normal_air,18,0
09c72897-8ac1-41c0-900c-57dfe0d6355a,1052.154555738039,0.030773405178909287,0.09315753412898255,cash,normal_air,37,0
1470762b-91d3-4176-a826-24487d3c38a0,794.7603395791868,0.10007747615067293,0.04700283232004004,credit_card,air_plus,64,1
66726650-0341-4cb7-9b59-af4872635962,827.981777287877,0.08945856205588795,0.21689017008807507,cash,normal_air,54,0
7d5f83c8-dfd8-477b-9031-79151d834a29,821.5053671200761,0.02259414417331345,0.05934034492800217,cash,normal_air,47,0
6ce2da11-1a16-4ae0-af71-d75be4d6c9d9,1084.2119588128394,0.005255917665018206,0.019959221398784324,cash,normal_air,55,0
1ef0c3ce-07d6-4486-979f-967666a5554c,790.4509581065563,0.05212225486763048,0.19276961123151665,cash,normal_air,56,1
880895c6-b203-4410-9cfa-b046c3749731,1039.1970536446067,0.030130162259438896,0.24128338135518076,cash,air_plus,26,0
00e0953e-37d2-421b-8252-aa9e6ff26a82,924.6657918362358,0.04191189753528863,0.24695129671656674,cash,normal_air,43,0
c3ea8091-c4c6-42b2-a018-ecf2a48e8e12,819.7198668503383,0.154991173989038,0.19821799487117409,cash,air_plus,22,1
0661a932-a181-4b44-b787-6f3047dd0605,1045.400092096932,0.0006580725155613282,0.023938086528250167,credit_card,normal_air,69,0
f75b4929-6bb0-4070-86d2-ddc939f1e3c9,975.7240603550862,0.056181490813152886,0.1884975713504983,cash,normal_air,55,0
bb419f6b-2937-451b-9d4c-f331e76ddeca,808.6756007631385,0.060793249421510036,0.17345613117651398,credit_card,normal_air,48,1
a9b3d4a7-f050-4dfd-a709-9b7f008c886f,1146.6905262133353,0.020658509856552883,0.0340447472551585,cash,normal_air,41,0
bd8f4210-8056-4146-8505-ca9bf5cc67af,1147.1701640902775,0.008887503237263188,0.23617648317004997,credit_card,normal_air,28,0
349f3b69-5c82-4ec3-975e-fb8bf0f6edde,936.0651330255893,0.019452580180456716,0.1940494861025756,cash,normal_air,61,0
1678158c-acab-441a-bc98-396131d85f8f,1127.4423116062594,0.0286891904450616,0.03372989904532601,credit_card,normal_air,35,0
41d13a23-a90c-45d6-b516-8de2aeb27916,1134.8443983273762,0.04755768559153513,0.0542663381005041,credit_card,normal_air,51,0
9409a206-6418-4da2-b974-0c9a0b9c9678,1013.484563048449,0.008065917056154856,0.02454105289737079,cash,normal_air,59,0
dd249833-0a72-45c8-984d-9b1b97d3d83e,1054.8824773237134,0.05349031991993257,0.12998375083118888,cash,normal_air,61,0
48026f99-926d-4a53-9925-868691a0d3ac,954.8449628843032,0.01997749647252281,0.4001379713360956,credit_card,normal_air,18,0
2d6d1782-1a3f-4706-95b4-22d7c31a9e2d,818.8348883989188,0.04981108387614218,0.028665326336510227,credit_card,normal_air,41,0
01ea4afd-7648-4241-989c-bd2006d97f5e,883.0452302259621,0.024061554009746033,0.0185584152000823,credit_card,normal_air,40,1
7a268479-254d-4dff-acb7-d38f1e4d87f8,656.3390512205201,0.02056463654998109,0.144082776346039,cash,normal_air,24,1
c3fdeebb-4fb1-42b0-ab76-755adc0cd81d,1035.5650627869536,0.1361771736123421,0.01185887254478189,credit_card,air_plus,19,1
ff826262-29f7-4032-bef0-964e1002d737,751.0640366690576,0.10505177136468197,0.32812873084991356,credit_card,air_plus,33,1
58c8f5cb-71ad-4694-846b-59d5470ea630,969.9833094279978,0.049279345828582455,0.017623949493839008,cash,air_plus,33,0
1363fa7d-a089-4849-8358-918be2d54898,909.231262072132,0.025019396294226462,0.050969763839440206,cash,normal_air,28,0
f3bb5969-127d-4265-8aca-7190b82c9a43,1173.4100333556796,0.004690273284515355,0.018996809564839207,cash,normal_air,29,0
e2e63f30-a6c7-41ce-ae39-e14006d4281f,832.4270537216472,0.06512931337435764,0.32486371893465865,cash,normal_air,27,1
168f2654-1ff5-4de0-adaf-268cbf29a920,762.4284072009905,0.05143105392679325,0.0019111400822888144,cash,normal_air,43,1
f7d10f16-696e-4775-b439-2dff39a6c4ea,659.6440372645869,0.008869816707070427,0.29290699058523967,credit_card,normal_air,59,1
a74dba35-d43a-4923-b1a8-d6fbb4e9e1e4,1094.0930415424227,0.0014283677095136922,0.10914335947027501,credit_card,normal_air,23,0
89300f75-bd51-4dd1-afad-9cd513795a04,1003.8135013743914,0.0262910726524582,0.008820781219516136,credit_card,normal_air,41,0
e783b329-548b-4084-9e24-f03e73db0eb2,946.7251412095068,0.2253686094836478,0.17578351228293426,credit_card,air_plus,43,1
b9ed0ac3-a907-4784-98a6-74f6c747d827,911.5979682162531,0.043261586416291437,0.2668597499172581,cash,normal_air,-2,0
72bbe95b-ba7c-4f0d-a501-d1a1b3f5900a,865.308566926785,0.00526530484009269,0.2146111413002391,cash,normal_air,22,0
a582ae6c-d9d2-4ed3-825f-0cc7c27fcd23,883.7780328632343,0.1176481331742118,0.0710457212948693,cash,air_plus,53,1
47fea4a6-23bb-4a52-8832-a9304915c7e6,843.0829522464247,0.07152632872146614,0.07541731910740244,credit_card,normal_air,23,1
55d5d8dd-4521-4081-a8e1-e6337d1d930d,823.8332880778654,0.01755466687448631,0.8388088386092781,credit_card,normal_air,18,0
4de030e1-90fa-4379-99ee-62a5f90743f4,963.6863079361098,0.001443575034441816,0.001433730596228581,credit_card,normal_air,55,0
8325f1ff-d080-410d-8f6e-27200d58aa47,826.4553290070088,0.0021530577387166945,0.07925496458433916,cash,normal_air,60,0
5f2ef889-0b81-4599-bb91-366cfac914e0,874.1842829458536,0.050802196836355736,0.021722582360730686,credit_card,normal_air,53,0
81817b5e-a0a7-43bc-9917-d667c85e0416,1237.7217579936055,0.0010265435270350684,0.3190259689400542,cash,normal_air,45,0
7b15c27f-69f7-4347-bcbb-cc0f5a704bb5,1095.8454153538,0.09407433350086028,0.00033846017013910426,credit_card,normal_air,36,0
c15b9262-7016-4162-9687-e6782f933982,921.8110190983961,0.01692053242218849,0.1736307926009235,credit_card,normal_air,44,0
bce57430-9918-4173-96e4-0d91cf04293d,809.308665289993,0.05131239240476929,0.11918875156118647,cash,normal_air,44,1
736f8338-2168-4cc2-abe0-daca588f9cbb,1018.1168378302946,0.015677600898384166,0.1745390442638795,credit_card,normal_air,29,0
362f71c4-3c82-43f9-ab2d-83ca2267145e,928.2595014151983,0.009875772504667561,0.009361527384930074,credit_card,normal_air,33,0
ddcc0fcd-73e7-4064-beed-8ccdd06e6f83,1016.500356933801,0.03689242945862754,0.027103904939705336,credit_card,normal_air,24,0
00cfdf46-e9ed-499c-89d3-c582d4964b72,1224.7067932589678,0.09732038275013123,0.024741699686852473,cash,normal_air,18,0
b25bc95b-256f-4ca3-9f71-ffaf3714c15e,912.685137564048,0.03613444540287506,0.037301355031118436,cash,normal_air,40,1
3a3e4084-2daf-4c17-8569-10cce85b65f8,1330.0389424317636,0.0020299643810321485,0.017366135293940214,cash,normal_air,57,0
dd20dd70-642c-4e70-a5ba-d4468f3ad8fb,1122.3144815326802,0.020636389019849394,0.07672022566973269,cash,normal_air,66,0
324c50db-a7d6-4af5-b266-1da69b337ae5,1010.184375746311,0.0011161933351875935,0.019339266959318174,credit_card,air_plus,57,0
5413e127-fd12-4ba2-8248-98ffe3f960cb,1048.9165492388975,0.028378373024025363,0.22154951327311803,credit_card,normal_air,55,0
e3590c0c-eaea-461f-b028-cfa0a0f326a0,955.8045262750297,0.021935815694334112,0.0912954085801855,credit_card,normal_air,21,0
